ZipCode,StartTime(UTC)_Traffic,EndTime(UTC)_Traffic,Type_Traffic,Severity_Traffic,Type_Weather,Severity_Weather
85024.0,2019-06-10 23:57:00,2019-06-11 00:47:20,Congestion,1,Cold,Severe
85024.0,2019-06-11 06:10:00,2019-06-11 06:51:56,Congestion,0,Cold,Severe
85024.0,2019-06-11 12:30:00,2019-06-11 14:37:40,Congestion,1,Cold,Severe
85024.0,2019-06-11 12:38:48,2019-06-11 13:08:11,Broken-Vehicle,2,Cold,Severe
85024.0,2019-06-11 16:32:00,2019-06-11 17:43:37,Congestion,1,Cold,Severe
85024.0,2019-06-11 16:44:24,2019-06-11 17:13:04,Accident,2,Cold,Severe
85024.0,2019-06-11 21:32:00,2019-06-11 22:17:37,Congestion,1,Cold,Severe
85024.0,2019-06-11 22:29:00,2019-06-11 23:15:55,Congestion,1,Cold,Severe
85024.0,2019-06-11 23:12:00,2019-06-11 23:54:54,Congestion,1,Cold,Severe
85024.0,2019-06-11 23:20:00,2019-06-12 00:29:05,Congestion,1,Cold,Severe
85024.0,2019-06-12 12:31:00,2019-06-12 14:36:53,Congestion,1,Cold,Severe
85024.0,2019-06-12 20:57:00,2019-06-12 21:42:01,Congestion,1,Cold,Severe
85024.0,2019-06-12 21:22:00,2019-06-12 22:03:06,Congestion,1,Cold,Severe
85024.0,2019-06-12 21:32:00,2019-06-12 22:13:59,Congestion,1,Cold,Severe
85024.0,2019-06-12 22:01:00,2019-06-12 22:44:49,Congestion,1,Cold,Severe
85024.0,2019-06-12 22:09:00,2019-06-12 23:20:55,Congestion,1,Cold,Severe
85024.0,2019-06-12 23:13:00,2019-06-12 23:54:00,Congestion,1,Cold,Severe
85024.0,2019-06-12 23:29:00,2019-06-13 00:09:58,Congestion,1,Cold,Severe
85024.0,2019-06-13 10:42:00,2019-06-13 11:24:42,Congestion,0,Cold,Severe
85024.0,2019-06-13 12:34:00,2019-06-13 14:35:17,Congestion,1,Cold,Severe
85024.0,2019-06-13 14:10:00,2019-06-13 15:25:15,Congestion,1,Cold,Severe
85024.0,2019-06-13 16:24:00,2019-06-13 17:10:09,Congestion,0,Cold,Severe
85024.0,2019-06-13 21:34:00,2019-06-13 22:15:19,Congestion,1,Cold,Severe
85936.0,2019-06-25 21:58:00,2019-06-25 22:40:39,Congestion,1,Rain,Light
85307.0,2019-07-06 21:10:00,2019-07-06 21:51:08,Congestion,0,Cold,Severe
85286.0,2019-07-24 13:57:00,2019-07-24 14:45:44,Congestion,1,Rain,Light
85024.0,2019-08-01 12:35:00,2019-08-01 14:36:54,Congestion,1,Cold,Severe
85024.0,2019-08-03 11:41:00,2019-08-03 12:26:46,Congestion,0,Cold,Severe
85024.0,2019-08-04 12:08:00,2019-08-04 12:48:46,Congestion,0,Cold,Severe
85024.0,2019-08-04 19:34:20,2019-08-04 20:10:00,Broken-Vehicle,2,Cold,Severe
85024.0,2019-08-05 12:24:00,2019-08-05 14:43:26,Congestion,1,Cold,Severe
85024.0,2019-08-06 12:34:00,2019-08-06 14:39:42,Congestion,1,Cold,Severe
85024.0,2019-08-07 10:59:01,2019-08-07 11:43:49,Accident,2,Cold,Severe
86336.0,2019-08-08 00:00:00,2019-08-08 00:54:42,Congestion,1,Rain,Light
85024.0,2019-08-09 11:49:00,2019-08-09 13:06:48,Congestion,1,Cold,Severe
85024.0,2019-08-09 13:58:00,2019-08-09 14:40:12,Congestion,0,Cold,Severe
85024.0,2019-08-10 10:40:00,2019-08-10 11:31:46,Congestion,0,Cold,Severe
85024.0,2019-08-11 11:51:00,2019-08-11 12:34:50,Congestion,0,Cold,Severe
85024.0,2019-08-11 11:56:00,2019-08-11 12:36:46,Congestion,0,Cold,Severe
85024.0,2019-08-11 16:00:05,2019-08-11 16:59:53,Accident,2,Cold,Severe
85024.0,2019-08-12 12:32:00,2019-08-12 15:26:43,Congestion,1,Cold,Severe
85024.0,2019-08-12 20:47:00,2019-08-12 22:35:48,Congestion,1,Cold,Severe
85024.0,2019-08-12 22:35:00,2019-08-12 23:49:28,Congestion,1,Cold,Severe
85024.0,2019-08-14 12:22:00,2019-08-14 13:05:54,Congestion,0,Cold,Severe
85024.0,2019-08-14 13:49:00,2019-08-14 15:51:47,Congestion,1,Cold,Severe
85024.0,2019-08-14 14:50:02,2019-08-14 15:19:39,Broken-Vehicle,2,Cold,Severe
85024.0,2019-08-15 11:14:06,2019-08-15 11:43:38,Broken-Vehicle,2,Cold,Severe
85024.0,2019-08-15 14:14:00,2019-08-15 15:34:44,Flow-Incident,1,Cold,Severe
85024.0,2019-08-15 14:14:00,2019-08-15 14:55:03,Congestion,1,Cold,Severe
85024.0,2019-08-15 14:14:00,2019-08-15 15:12:36,Congestion,1,Cold,Severe
85024.0,2019-08-16 12:15:15,2019-08-16 12:44:42,Broken-Vehicle,2,Cold,Severe
85024.0,2019-08-17 11:40:00,2019-08-17 12:23:39,Congestion,0,Cold,Severe
85024.0,2019-08-17 12:48:00,2019-08-17 13:34:50,Congestion,0,Cold,Severe
85024.0,2019-08-18 11:17:00,2019-08-18 12:08:48,Congestion,0,Cold,Severe
85024.0,2019-08-18 11:27:00,2019-08-18 12:08:48,Congestion,0,Cold,Severe
85024.0,2019-08-18 18:46:00,2019-08-18 19:27:19,Congestion,0,Cold,Severe
85024.0,2019-08-19 14:05:05,2019-08-19 14:34:30,Lane-Blocked,2,Cold,Severe
85024.0,2019-08-19 14:14:00,2019-08-19 15:38:34,Flow-Incident,1,Cold,Severe
85024.0,2019-08-19 14:14:00,2019-08-19 15:21:29,Congestion,1,Cold,Severe
85024.0,2019-08-19 14:14:00,2019-08-19 15:03:25,Congestion,1,Cold,Severe
85024.0,2019-08-20 11:10:00,2019-08-20 11:51:21,Congestion,1,Cold,Severe
85024.0,2019-08-20 11:31:00,2019-08-20 12:12:12,Congestion,1,Cold,Severe
85024.0,2019-08-20 12:10:00,2019-08-20 14:38:43,Congestion,2,Cold,Severe
85024.0,2019-08-20 14:12:00,2019-08-20 14:53:56,Congestion,1,Cold,Severe
85024.0,2019-08-20 14:32:00,2019-08-20 15:13:34,Flow-Incident,1,Cold,Severe
85024.0,2019-08-20 14:45:00,2019-08-20 15:31:08,Congestion,1,Cold,Severe
85024.0,2019-08-21 12:14:00,2019-08-21 14:27:51,Congestion,2,Cold,Severe
85024.0,2019-08-21 14:07:00,2019-08-21 15:41:52,Congestion,2,Cold,Severe
85024.0,2019-09-11 19:18:00,2019-09-11 20:07:12,Congestion,0,Cold,Severe
85215.0,2019-09-23 12:51:00,2019-09-23 13:33:20,Congestion,0,Rain,Light
85024.0,2019-09-24 08:32:00,2019-09-24 09:21:44,Congestion,1,Rain,Moderate
86401.0,2019-09-24 19:19:41,2019-09-24 20:07:46,Accident,2,Cold,Severe
85546.0,2019-09-24 20:12:00,2019-09-24 21:01:42,Congestion,1,Rain,Light
86401.0,2019-09-25 16:22:00,2019-09-25 17:07:22,Congestion,0,Cold,Severe
85024.0,2019-09-27 13:59:00,2019-09-27 14:49:32,Congestion,1,Rain,Light
85546.0,2019-10-01 18:42:00,2019-10-01 19:41:16,Congestion,1,Cold,Severe
85546.0,2019-10-01 18:56:00,2019-10-01 19:40:25,Congestion,1,Cold,Severe
85326.0,2019-11-12 23:24:20,2019-11-13 00:36:30,Accident,2,Cold,Severe
85326.0,2019-11-12 23:29:31,2019-11-12 23:59:03,Accident,2,Cold,Severe
85326.0,2019-11-12 23:34:00,2019-11-13 01:32:50,Congestion,1,Cold,Severe
85326.0,2019-11-13 14:14:00,2019-11-13 16:42:51,Congestion,2,Cold,Severe
85337.0,2019-11-13 15:09:00,2019-11-13 15:52:40,Congestion,0,Cold,Severe
85337.0,2019-11-13 15:09:00,2019-11-13 15:52:40,Congestion,0,Cold,Severe
85337.0,2019-11-13 15:30:00,2019-11-13 16:13:27,Congestion,1,Cold,Severe
85337.0,2019-11-13 15:30:00,2019-11-13 16:13:27,Congestion,1,Cold,Severe
85326.0,2019-11-13 17:25:00,2019-11-13 19:34:24,Congestion,2,Cold,Severe
85326.0,2019-11-13 17:34:20,2019-11-13 18:48:53,Broken-Vehicle,2,Cold,Severe
85337.0,2019-11-13 18:37:00,2019-11-13 20:40:31,Congestion,1,Cold,Severe
85337.0,2019-11-13 18:37:00,2019-11-13 20:40:31,Congestion,1,Cold,Severe
85326.0,2019-11-13 23:40:08,2019-11-14 00:54:55,Accident,2,Cold,Severe
85337.0,2019-11-14 00:39:00,2019-11-14 01:28:04,Congestion,2,Cold,Severe
85337.0,2019-11-14 00:39:00,2019-11-14 01:28:04,Congestion,2,Cold,Severe
85326.0,2019-11-14 23:16:00,2019-11-14 23:58:59,Congestion,0,Cold,Severe
85326.0,2019-11-14 23:29:00,2019-11-15 00:24:09,Congestion,2,Cold,Severe
85326.0,2019-11-15 00:19:00,2019-11-15 01:14:07,Congestion,1,Cold,Severe
85337.0,2019-11-15 20:55:00,2019-11-15 21:36:37,Congestion,0,Cold,Severe
85337.0,2019-11-15 20:55:00,2019-11-15 21:36:37,Congestion,0,Cold,Severe
85326.0,2019-11-15 22:32:00,2019-11-15 23:43:45,Congestion,1,Cold,Severe
85326.0,2019-11-15 23:23:00,2019-11-16 00:06:57,Congestion,1,Cold,Severe
85326.0,2019-11-16 00:21:00,2019-11-16 01:24:25,Congestion,2,Cold,Severe
85326.0,2019-11-16 02:41:41,2019-11-16 03:55:59,Accident,2,Cold,Severe
85326.0,2019-11-18 23:38:00,2019-11-19 00:37:35,Congestion,1,Cold,Severe
85326.0,2019-11-19 00:09:00,2019-11-19 00:55:02,Congestion,1,Cold,Severe
85212.0,2019-11-19 20:54:00,2019-11-19 22:54:01,Congestion,0,Rain,Light
85212.0,2019-11-19 21:02:00,2019-11-19 22:12:45,Congestion,0,Rain,Light
85260.0,2019-11-19 22:06:00,2019-11-19 23:00:43,Congestion,1,Rain,Light
85286.0,2019-11-19 22:53:00,2019-11-20 00:18:54,Congestion,1,Rain,Light
85024.0,2019-11-19 22:57:00,2019-11-19 23:39:09,Congestion,1,Rain,Light
85307.0,2019-11-19 23:06:00,2019-11-19 23:54:54,Congestion,0,Rain,Light
85024.0,2019-11-19 23:22:00,2019-11-20 00:10:27,Flow-Incident,2,Rain,Light
86336.0,2019-11-20 14:17:00,2019-11-20 14:59:55,Congestion,2,Rain,Light
85326.0,2019-11-20 22:27:00,2019-11-20 23:11:05,Congestion,0,Cold,Severe
86046.0,2019-11-21 00:58:00,2019-11-21 01:44:25,Congestion,2,Rain,Moderate
86046.0,2019-11-21 01:07:00,2019-11-21 01:50:30,Congestion,2,Rain,Moderate
86046.0,2019-11-21 01:14:00,2019-11-21 02:11:34,Congestion,2,Rain,Moderate
86046.0,2019-11-21 01:36:00,2019-11-21 02:22:02,Congestion,2,Rain,Moderate
86046.0,2019-11-21 01:37:00,2019-11-21 02:22:02,Congestion,1,Rain,Moderate
86046.0,2019-11-21 01:37:00,2019-11-21 02:19:30,Congestion,1,Rain,Moderate
86005.0,2019-11-21 04:16:00,2019-11-21 05:10:55,Congestion,3,Snow,Heavy
86005.0,2019-11-21 04:18:00,2019-11-21 05:08:16,Congestion,1,Snow,Heavy
86005.0,2019-11-21 04:26:00,2019-11-21 05:06:59,Congestion,1,Snow,Heavy
86046.0,2019-11-21 04:26:00,2019-11-21 05:10:55,Congestion,2,Snow,Heavy
86005.0,2019-11-21 04:34:00,2019-11-21 05:21:05,Congestion,2,Snow,Heavy
86005.0,2019-11-21 04:41:00,2019-11-21 05:26:55,Congestion,1,Snow,Heavy
86005.0,2019-11-21 05:31:00,2019-11-21 06:29:09,Congestion,2,Snow,Light
86005.0,2019-11-21 07:04:00,2019-11-21 07:51:57,Congestion,2,Snow,Light
85901.0,2019-11-21 07:17:00,2019-11-21 08:18:50,Congestion,1,Snow,Light
85286.0,2019-11-21 13:32:00,2019-11-21 14:29:09,Congestion,1,Rain,Light
86005.0,2019-11-21 21:59:00,2019-11-21 22:42:59,Congestion,1,Snow,Heavy
85024.0,2019-11-22 00:18:23,2019-11-22 00:47:56,Accident,2,Rain,Light
86005.0,2019-11-22 15:49:10,2019-11-22 16:48:51,Accident,3,Fog,Severe
85337.0,2019-11-22 18:20:00,2019-11-22 19:13:32,Congestion,3,Cold,Severe
85337.0,2019-11-22 18:20:00,2019-11-22 19:13:32,Congestion,3,Cold,Severe
85337.0,2019-11-22 18:20:00,2019-11-22 19:20:25,Congestion,2,Cold,Severe
85337.0,2019-11-22 18:20:00,2019-11-22 19:20:25,Congestion,2,Cold,Severe
85326.0,2019-11-22 23:25:00,2019-11-23 00:16:33,Congestion,1,Cold,Severe
85326.0,2019-11-23 01:43:00,2019-11-23 02:31:00,Congestion,1,Cold,Severe
85326.0,2019-11-23 22:44:00,2019-11-24 01:37:33,Congestion,2,Cold,Severe
85326.0,2019-11-23 22:46:47,2019-11-23 23:16:23,Accident,3,Cold,Severe
85326.0,2019-11-23 23:20:00,2019-11-24 00:44:01,Congestion,1,Cold,Severe
85326.0,2019-11-24 10:54:00,2019-11-24 11:37:23,Congestion,1,Cold,Severe
85326.0,2019-11-25 06:45:00,2019-11-25 07:45:29,Congestion,1,Cold,Severe
85337.0,2019-11-25 15:09:29,2019-11-25 19:25:10,Flow-Incident,2,Cold,Severe
85337.0,2019-11-25 15:09:29,2019-11-25 19:25:10,Flow-Incident,2,Cold,Severe
85337.0,2019-11-25 15:20:08,2019-11-25 19:10:32,Flow-Incident,2,Cold,Severe
85337.0,2019-11-25 15:20:08,2019-11-25 19:10:32,Flow-Incident,2,Cold,Severe
85326.0,2019-11-25 22:37:00,2019-11-25 23:22:59,Congestion,1,Cold,Severe
85326.0,2019-11-25 22:37:00,2019-11-26 01:30:39,Congestion,1,Cold,Severe
85326.0,2019-11-25 23:23:00,2019-11-26 01:29:29,Congestion,1,Cold,Severe
85326.0,2019-11-26 01:10:00,2019-11-26 01:52:54,Congestion,0,Cold,Severe
85326.0,2019-11-26 18:46:00,2019-11-26 19:31:37,Congestion,2,Cold,Severe
85326.0,2019-11-26 18:49:00,2019-11-26 19:31:37,Congestion,1,Cold,Severe
85326.0,2019-11-26 20:44:21,2019-11-26 21:13:58,Lane-Blocked,3,Cold,Severe
85326.0,2019-11-26 22:59:00,2019-11-27 00:28:34,Congestion,1,Cold,Severe
85326.0,2019-11-26 23:36:00,2019-11-27 00:19:18,Congestion,1,Cold,Severe
85326.0,2019-11-26 23:49:00,2019-11-27 01:03:56,Congestion,3,Cold,Severe
85326.0,2019-11-26 23:49:00,2019-11-27 02:44:48,Congestion,1,Cold,Severe
85326.0,2019-11-26 23:49:00,2019-11-27 01:11:55,Flow-Incident,3,Cold,Severe
85326.0,2019-11-26 23:52:53,2019-11-27 00:22:26,Flow-Incident,4,Cold,Severe
85326.0,2019-11-26 23:57:00,2019-11-27 00:57:23,Congestion,1,Cold,Severe
85326.0,2019-11-27 00:59:00,2019-11-27 01:44:00,Flow-Incident,1,Cold,Severe
86301.0,2019-11-29 10:59:00,2019-11-29 11:52:15,Congestion,0,Snow,Heavy
86301.0,2019-11-29 11:03:00,2019-11-29 11:58:08,Congestion,0,Snow,Heavy
86005.0,2019-11-29 12:11:00,2019-11-29 13:34:16,Congestion,1,Snow,Heavy
85541.0,2019-11-29 13:07:00,2019-11-29 13:52:30,Congestion,1,Snow,Light
85541.0,2019-11-29 13:08:00,2019-11-29 13:50:34,Congestion,1,Snow,Light
86005.0,2019-11-29 13:10:00,2019-11-29 14:14:10,Congestion,1,Snow,Heavy
85541.0,2019-11-29 13:10:00,2019-11-29 13:52:30,Congestion,1,Snow,Light
85541.0,2019-11-29 13:37:00,2019-11-29 14:29:35,Congestion,2,Snow,Light
85541.0,2019-11-29 13:39:00,2019-11-29 14:25:40,Congestion,1,Snow,Light
85541.0,2019-11-29 13:41:00,2019-11-29 14:35:06,Congestion,1,Snow,Light
86301.0,2019-11-29 14:01:00,2019-11-29 14:52:48,Congestion,0,Snow,Light
85541.0,2019-11-29 14:03:00,2019-11-29 15:04:41,Congestion,1,Snow,Light
85541.0,2019-11-29 14:06:00,2019-11-29 15:13:48,Congestion,1,Snow,Light
85541.0,2019-11-29 14:06:00,2019-11-29 14:54:39,Flow-Incident,2,Snow,Light
85541.0,2019-11-29 14:06:00,2019-11-29 14:50:09,Congestion,1,Snow,Light
85541.0,2019-11-29 14:07:00,2019-11-29 14:55:44,Congestion,1,Snow,Light
85034.0,2019-11-29 14:18:32,2019-11-29 14:47:59,Accident,3,Rain,Light
85541.0,2019-11-29 14:28:00,2019-11-29 15:11:03,Congestion,1,Snow,Light
85338.0,2019-11-29 14:32:00,2019-11-29 15:22:49,Congestion,1,Rain,Light
85541.0,2019-11-29 14:34:00,2019-11-29 15:26:09,Congestion,1,Snow,Light
85034.0,2019-11-29 14:42:30,2019-11-29 15:11:39,Accident,3,Rain,Light
85541.0,2019-11-29 14:47:00,2019-11-29 15:34:07,Congestion,1,Snow,Light
85541.0,2019-11-29 14:51:00,2019-11-29 16:08:00,Congestion,0,Snow,Light
85901.0,2019-11-29 14:54:00,2019-11-29 15:37:23,Congestion,1,Snow,Light
85541.0,2019-11-29 14:55:00,2019-11-29 15:41:02,Congestion,1,Snow,Light
86005.0,2019-11-29 14:59:00,2019-11-29 15:41:38,Congestion,1,Snow,Heavy
85901.0,2019-11-29 15:00:00,2019-11-29 15:53:23,Congestion,1,Snow,Light
85541.0,2019-11-29 15:06:00,2019-11-29 16:16:42,Congestion,1,Snow,Light
85541.0,2019-11-29 15:15:00,2019-11-29 16:10:41,Congestion,2,Snow,Light
85541.0,2019-11-29 15:15:00,2019-11-29 16:17:29,Congestion,2,Snow,Light
85541.0,2019-11-29 15:31:00,2019-11-29 16:26:40,Congestion,1,Snow,Light
85901.0,2019-11-29 15:58:00,2019-11-29 16:41:00,Congestion,1,Fog,Severe
85901.0,2019-11-29 15:59:00,2019-11-29 16:41:00,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:01:00,2019-11-29 17:06:17,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:03:00,2019-11-29 17:04:32,Flow-Incident,1,Fog,Severe
85901.0,2019-11-29 16:03:00,2019-11-29 16:45:14,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:03:00,2019-11-29 17:09:38,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:03:00,2019-11-29 17:00:11,Congestion,2,Fog,Severe
85901.0,2019-11-29 16:04:00,2019-11-29 16:53:13,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:05:00,2019-11-29 17:09:38,Flow-Incident,1,Fog,Severe
85901.0,2019-11-29 16:05:00,2019-11-29 16:58:41,Congestion,2,Fog,Severe
85901.0,2019-11-29 16:10:00,2019-11-29 16:53:13,Congestion,1,Fog,Severe
86005.0,2019-11-29 16:11:00,2019-11-29 16:56:58,Congestion,1,Snow,Light
85901.0,2019-11-29 16:12:00,2019-11-29 16:58:41,Congestion,2,Fog,Severe
85901.0,2019-11-29 16:13:00,2019-11-29 16:55:48,Congestion,1,Fog,Severe
86046.0,2019-11-29 16:18:00,2019-11-29 17:01:09,Congestion,1,Snow,Light
85901.0,2019-11-29 16:25:00,2019-11-29 17:22:44,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:29:00,2019-11-29 17:22:44,Congestion,1,Fog,Severe
85541.0,2019-11-29 16:30:00,2019-11-29 17:12:34,Congestion,1,Snow,Light
85901.0,2019-11-29 16:34:00,2019-11-29 17:16:05,Congestion,1,Fog,Severe
86005.0,2019-11-29 16:35:00,2019-11-29 17:17:30,Congestion,1,Snow,Light
85901.0,2019-11-29 16:38:00,2019-11-29 17:19:59,Congestion,1,Fog,Severe
86005.0,2019-11-29 16:38:00,2019-11-29 17:22:44,Congestion,2,Snow,Light
85901.0,2019-11-29 16:41:00,2019-11-29 17:22:44,Congestion,1,Fog,Severe
85541.0,2019-11-29 16:44:00,2019-11-29 17:37:29,Congestion,1,Snow,Light
85901.0,2019-11-29 16:45:00,2019-11-29 17:28:54,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:49:00,2019-11-29 17:32:42,Congestion,1,Fog,Severe
85901.0,2019-11-29 16:50:00,2019-11-29 17:31:21,Congestion,1,Fog,Severe
85541.0,2019-11-29 16:54:00,2019-11-29 17:37:29,Congestion,1,Snow,Light
86336.0,2019-11-29 16:58:00,2019-11-29 17:53:19,Congestion,1,Snow,Light
86005.0,2019-11-29 16:58:00,2019-11-29 17:44:06,Congestion,1,Snow,Light
86046.0,2019-11-29 17:15:00,2019-11-29 18:07:25,Congestion,1,Snow,Light
85541.0,2019-11-29 17:21:00,2019-11-29 18:03:55,Congestion,1,Snow,Light
85541.0,2019-11-29 17:22:00,2019-11-29 18:04:30,Congestion,1,Snow,Light
86005.0,2019-11-29 17:23:00,2019-11-29 18:29:24,Congestion,1,Snow,Light
86005.0,2019-11-29 17:38:00,2019-11-29 18:23:01,Congestion,2,Snow,Light
86005.0,2019-11-29 18:09:00,2019-11-29 19:00:58,Congestion,1,Snow,Light
86046.0,2019-11-29 18:19:00,2019-11-29 19:21:02,Congestion,2,Snow,Light
86046.0,2019-11-29 18:47:00,2019-11-29 19:28:58,Congestion,1,Snow,Light
86046.0,2019-11-29 18:53:00,2019-11-29 19:35:32,Congestion,1,Snow,Light
86005.0,2019-11-29 19:04:00,2019-11-29 19:50:28,Congestion,2,Snow,Light
85541.0,2019-11-29 19:28:00,2019-11-29 20:10:25,Congestion,2,Snow,Light
85541.0,2019-11-29 19:35:00,2019-11-29 20:29:52,Congestion,2,Snow,Light
86336.0,2019-11-29 20:01:00,2019-11-29 20:44:37,Congestion,1,Snow,Light
86336.0,2019-11-29 20:08:00,2019-11-29 21:10:52,Congestion,1,Snow,Light
86336.0,2019-11-29 20:09:00,2019-11-29 21:17:58,Congestion,2,Snow,Light
86336.0,2019-11-29 20:24:00,2019-11-29 21:07:49,Congestion,2,Snow,Light
86336.0,2019-11-29 20:33:00,2019-11-29 21:41:23,Congestion,1,Snow,Light
86336.0,2019-11-29 20:38:00,2019-11-29 21:20:30,Congestion,1,Snow,Light
85901.0,2019-11-29 20:50:00,2019-11-29 21:40:34,Congestion,2,Snow,Light
86336.0,2019-11-29 20:56:00,2019-11-29 21:49:04,Congestion,2,Snow,Light
86005.0,2019-11-29 22:19:00,2019-11-29 23:25:38,Congestion,1,Snow,Light
86046.0,2019-11-29 22:51:00,2019-11-29 23:35:42,Flow-Incident,1,Snow,Light
86046.0,2019-11-29 23:13:00,2019-11-29 23:55:53,Congestion,1,Snow,Light
86046.0,2019-11-29 23:21:00,2019-11-30 00:08:11,Congestion,1,Snow,Light
86005.0,2019-11-29 23:26:00,2019-11-30 00:08:11,Congestion,1,Snow,Light
85901.0,2019-11-30 00:24:00,2019-11-30 01:31:38,Congestion,1,Snow,Light
86005.0,2019-11-30 00:44:00,2019-11-30 01:27:10,Congestion,0,Snow,Heavy
86005.0,2019-11-30 00:44:00,2019-11-30 01:29:17,Congestion,1,Snow,Heavy
86046.0,2019-11-30 00:44:00,2019-11-30 01:28:35,Congestion,2,Snow,Heavy
86005.0,2019-11-30 01:34:00,2019-11-30 02:29:50,Congestion,1,Snow,Light
86046.0,2019-11-30 01:34:00,2019-11-30 02:16:39,Flow-Incident,1,Snow,Light
86046.0,2019-11-30 01:35:00,2019-11-30 02:19:38,Congestion,2,Snow,Light
86005.0,2019-11-30 01:36:00,2019-11-30 02:19:38,Congestion,2,Snow,Light
86046.0,2019-11-30 01:36:00,2019-11-30 02:19:38,Congestion,1,Snow,Light
86046.0,2019-11-30 01:37:00,2019-11-30 02:19:38,Congestion,3,Snow,Light
86046.0,2019-11-30 01:39:00,2019-11-30 03:03:11,Congestion,3,Snow,Light
86046.0,2019-11-30 01:39:00,2019-11-30 02:52:43,Congestion,3,Snow,Light
86046.0,2019-11-30 01:43:00,2019-11-30 02:29:50,Congestion,1,Snow,Light
86005.0,2019-11-30 01:48:00,2019-11-30 02:33:04,Congestion,1,Snow,Light
86046.0,2019-11-30 01:50:00,2019-11-30 02:50:30,Congestion,1,Snow,Light
86046.0,2019-11-30 01:56:00,2019-11-30 02:44:39,Congestion,1,Snow,Light
86046.0,2019-11-30 01:59:00,2019-11-30 02:44:39,Congestion,2,Snow,Light
86046.0,2019-11-30 02:01:00,2019-11-30 02:48:19,Congestion,1,Snow,Light
86046.0,2019-11-30 02:01:00,2019-11-30 02:52:43,Congestion,2,Snow,Light
86046.0,2019-11-30 02:02:00,2019-11-30 02:52:43,Congestion,3,Snow,Light
86046.0,2019-11-30 02:03:00,2019-11-30 02:52:43,Congestion,1,Snow,Light
86005.0,2019-11-30 02:08:00,2019-11-30 02:52:43,Congestion,1,Snow,Light
86046.0,2019-11-30 02:10:00,2019-11-30 03:01:20,Congestion,2,Snow,Light
86005.0,2019-11-30 02:13:00,2019-11-30 02:57:56,Flow-Incident,2,Snow,Light
86005.0,2019-11-30 02:13:00,2019-11-30 03:08:29,Congestion,1,Snow,Light
86005.0,2019-11-30 02:13:00,2019-11-30 03:04:30,Congestion,2,Snow,Light
85901.0,2019-11-30 02:15:00,2019-11-30 03:12:35,Congestion,1,Snow,Light
86046.0,2019-11-30 02:16:00,2019-11-30 02:57:56,Congestion,3,Snow,Light
86046.0,2019-11-30 02:16:00,2019-11-30 03:04:30,Congestion,3,Snow,Light
86005.0,2019-11-30 02:19:00,2019-11-30 03:21:06,Flow-Incident,3,Snow,Light
86046.0,2019-11-30 02:19:00,2019-11-30 03:04:30,Congestion,3,Snow,Light
86046.0,2019-11-30 02:19:00,2019-11-30 03:17:43,Congestion,2,Snow,Light
85901.0,2019-11-30 02:24:00,2019-11-30 03:16:47,Congestion,1,Snow,Light
86046.0,2019-11-30 02:28:00,2019-11-30 03:12:35,Congestion,3,Snow,Light
86046.0,2019-11-30 02:30:00,2019-11-30 03:17:43,Congestion,2,Snow,Light
86046.0,2019-11-30 02:31:00,2019-11-30 03:21:06,Congestion,3,Snow,Light
86046.0,2019-11-30 02:36:00,2019-11-30 03:17:43,Congestion,2,Snow,Light
86046.0,2019-11-30 02:36:00,2019-11-30 03:26:34,Congestion,1,Snow,Light
86046.0,2019-11-30 02:42:00,2019-11-30 03:27:55,Congestion,2,Snow,Light
86046.0,2019-11-30 02:43:00,2019-11-30 03:32:41,Congestion,3,Snow,Light
86046.0,2019-11-30 02:45:00,2019-11-30 03:32:41,Congestion,2,Snow,Light
85901.0,2019-11-30 03:16:00,2019-11-30 04:08:57,Congestion,1,Snow,Light
85901.0,2019-11-30 04:03:00,2019-11-30 04:47:15,Congestion,1,Snow,Light
86005.0,2019-11-30 04:11:00,2019-11-30 04:53:28,Congestion,1,Snow,Light
86005.0,2019-11-30 04:13:00,2019-11-30 04:54:51,Congestion,1,Snow,Light
85901.0,2019-11-30 04:27:00,2019-11-30 05:19:53,Congestion,1,Snow,Light
85901.0,2019-11-30 04:31:00,2019-11-30 05:28:37,Congestion,1,Snow,Light
85901.0,2019-11-30 05:42:00,2019-11-30 06:28:42,Congestion,2,Snow,Light
85541.0,2019-11-30 05:56:00,2019-11-30 06:38:57,Congestion,1,Snow,Light
86046.0,2019-11-30 06:00:00,2019-11-30 06:41:40,Congestion,2,Snow,Light
85901.0,2019-11-30 06:41:00,2019-11-30 07:26:59,Congestion,1,Snow,Light
86046.0,2019-11-30 06:58:00,2019-11-30 07:58:58,Congestion,1,Snow,Heavy
86046.0,2019-11-30 06:58:00,2019-11-30 07:42:16,Flow-Incident,2,Snow,Heavy
86005.0,2019-11-30 07:01:00,2019-11-30 07:45:04,Congestion,1,Snow,Heavy
86005.0,2019-11-30 07:08:00,2019-11-30 07:49:41,Congestion,1,Snow,Heavy
86046.0,2019-11-30 07:08:00,2019-11-30 07:58:58,Congestion,2,Snow,Heavy
